CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
28995,914,1,34.55,2,1,1,Lost
26000,914,1,35.66,2,1,1,Lost
23294,914,1,41.18,2,1,1,Lost
29283,914,1,59.66,2,1,1,Lost
13867,914,1,62.95,2,1,2,Lost
22497,914,1,65.17,2,1,2,Lost
26577,914,1,76.21,2,2,2,Potential
20689,914,1,86.72,2,2,2,Potential
14768,914,1,118.19,2,2,2,Potential
23936,914,1,136.98,2,2,2,Potential
24278,914,1,203.85,2,2,2,Potential
28316,914,1,596.69,2,2,2,Potential
19691,914,1,629.82,2,2,3,Potential
22256,914,1,630.37,2,2,3,Potential
24536,914,1,648.6,2,2,3,Potential
18459,914,1,650.8,2,2,3,Potential
23173,914,1,650.8,2,2,3,Potential
17676,914,1,666.86,2,2,3,Potential
14497,914,1,888.95,2,2,3,Potential
19414,914,1,1265.76,2,2,3,Potential
25284,914,1,2673.06,2,3,3,Loyal
25404,914,1,2688.51,2,3,3,Loyal
20461,914,1,2754.01,2,3,3,Loyal
14560,914,2,1700.13,2,3,3,Loyal
14378,914,2,1999.38,2,3,3,Loyal
19473,914,2,2118.79,2,3,3,Loyal
20726,914,2,2145.85,2,3,3,Loyal
25053,914,2,2413.22,2,3,3,Loyal
17803,914,2,3050.93,2,3,3,Loyal
26579,914,2,3138.66,2,3,4,Loyal
26601,914,2,3163.33,2,3,4,Loyal
20811,914,2,3613.7,2,4,4,Champion
14005,914,2,3667.93,2,4,4,Champion
24462,914,2,3997.7,2,4,4,Champion
29166,914,2,4789.73,2,4,4,Champion
29128,914,2,4806.32,2,4,4,Champion
13903,914,2,4985.25,2,4,4,Champion
13895,914,2,5037.17,2,4,4,Champion
12113,914,2,5234.97,2,4,4,Champion
20211,914,2,5893.24,2,4,4,Champion
11956,914,2,6489.95,2,4,4,Champion
12016,914,2,6534.13,2,4,4,Champion
12026,914,2,6604.3,2,4,4,Champion
11457,914,3,9073.69,2,4,4,Champion
14592,915,1,5.51,2,1,1,Lost
20967,915,1,5.51,2,1,1,Lost
28085,915,1,5.51,2,1,1,Lost
16234,915,1,15.45,2,1,1,Lost
25854,915,1,30.14,2,1,1,Lost
26507,915,1,30.14,2,1,1,Lost
17737,915,1,33.14,2,1,1,Lost
27638,915,1,40.08,2,1,1,Lost
19519,915,1,43.07,2,1,1,Lost
12835,915,1,44.18,2,1,1,Lost
24947,915,1,44.18,2,1,1,Lost
11473,915,1,69.59,2,2,2,Potential
26185,915,1,75.11,2,2,2,Potential
16434,915,1,77.32,2,2,2,Potential
21900,915,1,77.32,2,2,2,Potential
19153,915,1,77.34,2,2,2,Potential
20908,915,1,87.25,2,2,2,Potential
19707,915,1,87.27,2,2,2,Potential
19692,915,1,104.4,2,2,2,Potential
19851,915,1,137.0,2,2,2,Potential
18628,915,1,142.49,2,2,2,Potential
22443,915,1,612.14,2,2,3,Potential
20891,915,1,651.93,2,2,3,Potential
19696,915,1,659.97,2,2,3,Potential
24031,915,1,1293.38,2,2,3,Potential
20195,915,1,1297.8,2,2,3,Potential
19116,915,1,1307.73,2,2,3,Potential
25403,915,1,1418.62,2,3,3,Loyal
17269,915,1,1909.74,2,3,3,Loyal
25735,915,1,2659.78,2,3,3,Loyal
27864,915,1,2703.99,2,3,3,Loyal
20476,915,1,2786.05,2,3,3,Loyal
11312,915,2,46.72,2,3,1,Potential
16173,915,2,47.75,2,3,1,Potential
15441,915,2,85.38,2,3,2,Potential
15236,915,2,140.28,2,3,2,Potential
15901,915,2,1521.55,2,3,3,Loyal
20833,915,2,2103.35,2,3,3,Loyal
24924,915,2,2369.01,2,3,3,Loyal
17770,915,2,3000.53,2,3,3,Loyal
22579,915,2,3017.25,2,3,3,Loyal
14960,915,2,3097.89,2,3,3,Loyal
26607,915,2,3109.22,2,3,3,Loyal
14944,915,2,3359.54,2,3,4,Loyal
13812,915,2,3605.43,2,4,4,Champion
14006,915,2,3641.45,2,4,4,Champion
14239,915,2,3641.45,2,4,4,Champion
24461,915,2,3648.77,2,4,4,Champion
24467,915,2,3687.43,2,4,4,Champion
14979,915,2,4622.47,2,4,4,Champion
29019,915,2,4812.95,2,4,4,Champion
13844,915,2,4813.06,2,4,4,Champion
12237,915,2,4939.78,2,4,4,Champion
16433,915,2,5189.62,2,4,4,Champion
13885,915,2,5353.5,2,4,4,Champion
12370,915,3,67.99,2,4,2,Loyal
15816,915,3,207.76,2,4,2,Loyal
12402,915,3,5766.33,2,4,4,Champion
11444,915,3,8990.3,2,4,4,Champion
26417,916,1,6.94,2,1,1,Lost
29117,916,1,11.04,2,1,1,Lost
21579,916,1,16.55,2,1,1,Lost
26466,916,1,27.61,2,1,1,Lost
26125,916,1,33.13,2,1,1,Lost
22991,916,1,38.65,2,1,1,Lost
23500,916,1,38.65,2,1,1,Lost
22160,916,1,41.18,2,1,1,Lost
16535,916,1,41.96,2,1,1,Lost
14971,916,1,44.18,2,1,1,Lost
18365,916,1,44.18,2,1,1,Lost
25666,916,1,44.18,2,1,1,Lost
18187,916,1,49.63,2,1,1,Lost
13850,916,1,62.95,2,1,2,Lost
20730,916,1,76.21,2,2,2,Potential
21917,916,1,77.32,2,2,2,Potential
22574,916,1,77.34,2,2,2,Potential
24812,916,1,91.26,2,2,2,Potential
26817,916,1,612.14,2,2,3,Potential
12763,916,1,651.91,2,2,3,Potential
26947,916,1,690.59,2,2,3,Potential
29068,916,1,830.23,2,2,3,Potential
18936,916,1,927.63,2,2,3,Potential
27183,916,1,1268.29,2,2,3,Potential
20111,916,1,1292.25,2,2,3,Potential
19526,916,1,1303.31,2,2,3,Potential
25395,916,1,1352.34,2,3,3,Loyal
25193,916,1,2673.06,2,3,3,Loyal
29473,916,1,2673.06,2,3,3,Loyal
12092,916,2,56.65,2,3,1,Potential
11850,916,2,165.15,2,3,2,Potential
14559,916,2,1710.06,2,3,3,Loyal
14413,916,2,2088.35,2,3,3,Loyal
19436,916,2,2146.68,2,3,3,Loyal
26520,916,2,3124.63,2,3,4,Loyal
22580,916,2,3371.7,2,3,4,Loyal
14242,916,2,3703.29,2,4,4,Champion
14112,916,2,3714.33,2,4,4,Champion
14523,916,2,4207.18,2,4,4,Champion
17769,916,2,4320.36,2,4,4,Champion
12240,916,2,4381.3,2,4,4,Champion
14138,916,2,4910.86,2,4,4,Champion
13907,916,2,5079.19,2,4,4,Champion
17726,916,2,5217.51,2,4,4,Champion
13484,916,2,5318.72,2,4,4,Champion
19631,916,2,5833.58,2,4,4,Champion
11775,916,2,6534.14,2,4,4,Champion
17329,916,2,6653.89,2,4,4,Champion
17286,916,2,6662.67,2,4,4,Champion
11776,916,2,6717.56,2,4,4,Champion
12404,916,3,5803.14,2,4,4,Champion
17467,917,1,5.51,2,1,1,Lost
24649,917,1,5.51,2,1,1,Lost
22355,917,1,11.04,2,1,1,Lost
11589,917,1,16.55,2,1,1,Lost
24720,917,1,16.83,2,1,1,Lost
28077,917,1,23.75,2,1,1,Lost
27411,917,1,26.28,2,1,1,Lost
22240,917,1,35.67,2,1,1,Lost
24980,917,1,36.02,2,1,1,Lost
25870,917,1,41.91,2,1,1,Lost
12427,917,1,44.19,2,1,1,Lost
14810,917,1,44.19,2,1,1,Lost
21244,917,1,55.22,2,1,1,Lost
16333,917,1,62.95,2,1,2,Lost
19243,917,1,77.34,2,2,2,Potential
21377,917,1,77.34,2,2,2,Potential
24973,917,1,79.1,2,2,2,Potential
13307,917,1,90.01,2,2,2,Potential
26860,917,1,596.69,2,2,2,Potential
22628,917,1,622.07,2,2,3,Potential
19690,917,1,632.35,2,2,3,Potential
22610,917,1,635.35,2,2,3,Potential
26928,917,1,660.73,2,2,3,Potential
17664,917,1,690.57,2,2,3,Potential
26964,917,1,830.23,2,2,3,Potential
14496,917,1,888.95,2,2,3,Potential
23924,917,1,1248.08,2,2,3,Potential
26946,917,1,1342.41,2,2,3,Potential
24641,917,1,2634.4,2,3,3,Loyal
25399,917,1,2644.33,2,3,3,Loyal
25334,917,1,2649.85,2,3,3,Loyal
25398,917,1,2673.06,2,3,3,Loyal
28417,917,1,2680.73,2,3,3,Loyal
29468,917,1,2683.0,2,3,3,Loyal
24633,917,1,2703.99,2,3,3,Loyal
25736,917,1,2710.61,2,3,3,Loyal
22524,917,1,2738.46,2,3,3,Loyal
12376,917,2,83.39,2,3,2,Potential
17105,917,2,92.2,2,3,2,Potential
17300,917,2,104.11,2,3,2,Potential
14694,917,2,173.42,2,3,2,Potential
27362,917,2,1555.23,2,3,3,Loyal
21044,917,2,2800.04,2,3,3,Loyal
22581,917,2,3038.0,2,3,3,Loyal
26545,917,2,3119.15,2,3,3,Loyal
24466,917,2,3687.43,2,4,4,Champion
24465,917,2,3708.43,2,4,4,Champion
14044,917,2,3710.28,2,4,4,Champion
15015,917,2,4203.51,2,4,4,Champion
29044,917,2,4774.29,2,4,4,Champion
24496,917,2,4806.32,2,4,4,Champion
13436,917,2,4970.88,2,4,4,Champion
13478,917,2,5412.64,2,4,4,Champion
20216,917,2,5899.31,2,4,4,Champion
20217,917,2,6729.0,2,4,4,Champion
17027,917,3,255.14,2,4,2,Loyal
15082,917,3,7810.23,2,4,4,Champion
11069,917,3,8954.98,2,4,4,Champion
11058,917,3,9114.06,2,4,4,Champion
23892,918,1,5.51,2,1,1,Lost
21132,918,1,23.75,2,1,1,Lost
26171,918,1,30.14,2,1,1,Lost
26821,918,1,30.69,2,1,1,Lost
25930,918,1,33.13,2,1,1,Lost
24992,918,1,47.34,2,1,1,Lost
28338,918,1,53.01,2,1,1,Lost
26713,918,1,64.61,2,1,2,Lost
16385,918,1,71.24,2,2,2,Potential
13659,918,1,72.89,2,2,2,Potential
23803,918,1,75.68,2,2,2,Potential
22162,918,1,77.32,2,2,2,Potential
22017,918,1,77.34,2,2,2,Potential
26670,918,1,77.34,2,2,2,Potential
13347,918,1,79.53,2,2,2,Potential
27146,918,1,82.85,2,2,2,Potential
23441,918,1,98.31,2,2,2,Potential
18837,918,1,104.4,2,2,2,Potential
18129,918,1,106.59,2,2,2,Potential
27734,918,1,132.58,2,2,2,Potential
27351,918,1,137.0,2,2,2,Potential
22777,918,1,214.35,2,2,2,Potential
17670,918,1,596.69,2,2,2,Potential
28317,918,1,596.69,2,2,2,Potential
23144,918,1,606.62,2,2,2,Potential
26870,918,1,606.62,2,2,3,Potential
22290,918,1,663.51,2,2,3,Potential
22438,918,1,681.73,2,2,3,Potential
22392,918,1,710.46,2,2,3,Potential
20728,918,1,783.73,2,2,3,Potential
18924,918,1,927.63,2,2,3,Potential
19118,918,1,1238.14,2,2,3,Potential
23988,918,1,1303.31,2,2,3,Potential
24039,918,1,1879.59,2,3,3,Loyal
17159,918,1,1918.26,2,3,3,Loyal
24090,918,1,1918.26,2,3,3,Loyal
17389,918,1,1966.31,2,3,3,Loyal
25406,918,1,2688.51,2,3,3,Loyal
25423,918,1,2738.23,2,3,3,Loyal
20465,918,1,2779.0,2,3,3,Loyal
14052,918,2,95.32,2,3,2,Potential
11165,918,2,113.25,2,3,2,Potential
17226,918,2,121.52,2,3,2,Potential
17479,918,2,180.56,2,3,2,Potential
15903,918,2,1517.11,2,3,3,Loyal
15902,918,2,1544.73,2,3,3,Loyal
19310,918,2,1780.66,2,3,3,Loyal
14418,918,2,2131.46,2,3,3,Loyal
25111,918,2,2371.24,2,3,3,Loyal
21027,918,2,2804.46,2,3,3,Loyal
22409,918,2,3034.38,2,3,3,Loyal
17775,918,2,3087.27,2,3,3,Loyal
22571,918,2,3132.7,2,3,4,Loyal
22406,918,2,3335.25,2,3,4,Loyal
17813,918,2,3337.43,2,3,4,Loyal
23344,918,2,4290.22,2,4,4,Champion
23343,918,2,4349.88,2,4,4,Champion
12854,918,2,4825.56,2,4,4,Champion
12766,918,2,4881.59,2,4,4,Champion
13653,918,2,5024.21,2,4,4,Champion
19653,918,2,5872.25,2,4,4,Champion
25903,918,2,6379.21,2,4,4,Champion
25901,918,2,6401.32,2,4,4,Champion
25868,918,2,6406.83,2,4,4,Champion
17310,918,2,6662.67,2,4,4,Champion
20213,918,2,6662.67,2,4,4,Champion
20226,918,2,6704.26,2,4,4,Champion
11105,918,3,8946.07,2,4,4,Champion
11451,918,3,9115.69,2,4,4,Champion
14775,918,3,9286.73,2,4,4,Champion
12333,918,4,11966.29,2,4,4,Champion
21263,919,1,5.51,2,1,1,Lost
25238,919,1,8.04,2,1,1,Lost
25331,919,1,8.04,2,1,1,Lost
23891,919,1,33.14,2,1,1,Lost
24584,919,1,33.68,2,1,1,Lost
25695,919,1,37.55,2,1,1,Lost
11935,919,1,38.67,2,1,1,Lost
22158,919,1,41.18,2,1,1,Lost
23196,919,1,44.18,2,1,1,Lost
25699,919,1,53.01,2,1,1,Lost
21515,919,1,54.68,2,1,1,Lost
22421,919,1,65.17,2,1,2,Lost
22629,919,1,66.28,2,2,2,Potential
24651,919,1,79.1,2,2,2,Potential
13147,919,1,82.85,2,2,2,Potential
21896,919,1,82.85,2,2,2,Potential
25300,919,1,83.41,2,2,2,Potential
27384,919,1,87.27,2,2,2,Potential
18975,919,1,99.42,2,2,2,Potential
23200,919,1,101.6,2,2,2,Potential
15912,919,1,103.84,2,2,2,Potential
18823,919,1,104.4,2,2,2,Potential
19776,919,1,104.4,2,2,2,Potential
13337,919,1,199.98,2,2,2,Potential
22257,919,1,596.69,2,2,2,Potential
23139,919,1,612.14,2,2,3,Potential
22293,919,1,620.44,2,2,3,Potential
26938,919,1,798.66,2,2,3,Potential
24753,919,1,874.41,2,2,3,Potential
17361,919,1,1944.77,2,3,3,Loyal
24444,919,1,2700.12,2,3,3,Loyal
25414,919,1,2710.61,2,3,3,Loyal
11864,919,2,52.97,2,3,1,Potential
12365,919,2,59.64,2,3,1,Potential
17243,919,2,92.8,2,3,2,Potential
12101,919,2,101.96,2,3,2,Potential
19969,919,2,108.79,2,3,2,Potential
18181,919,2,205.44,2,3,2,Potential
13171,919,2,212.13,2,3,2,Potential
27356,919,2,1477.34,2,3,3,Loyal
19172,919,2,1778.4,2,3,3,Loyal
25036,919,2,2343.62,2,3,3,Loyal
22408,919,2,3061.43,2,3,3,Loyal
14377,919,2,3669.07,2,4,4,Champion
14356,919,2,3704.4,2,4,4,Champion
23410,919,2,4438.27,2,4,4,Champion
17777,919,2,4618.16,2,4,4,Champion
17478,919,2,5257.86,2,4,4,Champion
13896,919,2,5277.07,2,4,4,Champion
13657,919,2,5325.33,2,4,4,Champion
11873,919,2,6545.17,2,4,4,Champion
20220,919,2,6696.85,2,4,4,Champion
12463,919,3,5748.45,2,4,4,Champion
12382,919,3,6194.92,2,4,4,Champion
11103,919,3,9041.66,2,4,4,Champion
13583,919,3,9254.7,2,4,4,Champion
20088,920,1,5.51,2,1,1,Lost
16246,920,1,14.3,2,1,1,Lost
28858,920,1,14.3,2,1,1,Lost
13410,920,1,16.55,2,1,1,Lost
24846,920,1,26.28,2,1,1,Lost
14987,920,1,27.61,2,1,1,Lost
25837,920,1,27.61,2,1,1,Lost
26007,920,1,27.61,2,1,1,Lost
26594,920,1,33.13,2,1,1,Lost
26458,920,1,35.66,2,1,1,Lost
25428,920,1,40.43,2,1,1,Lost
22821,920,1,43.07,2,1,1,Lost
26850,920,1,59.65,2,1,1,Lost
23641,920,1,71.24,2,2,2,Potential
18912,920,1,77.34,2,2,2,Potential
18683,920,1,87.27,2,2,2,Potential
20359,920,1,87.27,2,2,2,Potential
22827,920,1,99.42,2,2,2,Potential
28332,920,1,104.4,2,2,2,Potential
22650,920,1,635.35,2,2,3,Potential
22270,920,1,672.9,2,2,3,Potential
22609,920,1,672.9,2,2,3,Potential
29063,920,1,886.02,2,2,3,Potential
20320,920,1,1276.81,2,2,3,Potential
13065,920,1,1879.59,2,3,3,Loyal
27865,920,1,2673.06,2,3,3,Loyal
25765,920,1,2694.06,2,3,3,Loyal
13509,920,2,54.1,2,3,1,Potential
15148,920,2,100.28,2,3,2,Potential
13641,920,2,159.94,2,3,2,Potential
27370,920,2,1461.89,2,3,3,Loyal
14520,920,2,1661.45,2,3,3,Loyal
13704,920,2,3023.87,2,3,3,Loyal
22407,920,2,3045.98,2,3,3,Loyal
25991,920,2,3144.3,2,3,4,Loyal
29111,920,2,4850.5,2,4,4,Champion
13866,920,2,5126.66,2,4,4,Champion
13450,920,2,5274.53,2,4,4,Champion
20215,920,2,5833.58,2,4,4,Champion
11601,920,2,6555.1,2,4,4,Champion
19966,920,2,6653.89,2,4,4,Champion
17309,920,2,6663.82,2,4,4,Champion
12742,920,3,5688.88,2,4,4,Champion
11055,920,3,9025.65,2,4,4,Champion
14198,920,3,9180.99,2,4,4,Champion
12631,920,4,11933.47,2,4,4,Champion
17376,921,1,5.51,2,1,1,Lost
27111,921,1,8.04,2,1,1,Lost
28947,921,1,16.55,2,1,1,Lost
12775,921,1,24.29,2,1,1,Lost
25210,921,1,26.28,2,1,1,Lost
22769,921,1,33.14,2,1,1,Lost
23672,921,1,33.14,2,1,1,Lost
19425,921,1,34.55,2,1,1,Lost
23071,921,1,35.67,2,1,1,Lost
29120,921,1,55.22,2,1,1,Lost
17089,921,1,71.79,2,2,2,Potential
29074,921,1,74.58,2,2,2,Potential
20583,921,1,77.32,2,2,2,Potential
20124,921,1,77.34,2,2,2,Potential
27419,921,1,77.34,2,2,2,Potential
13750,921,1,79.53,2,2,2,Potential
19191,921,1,82.85,2,2,2,Potential
21701,921,1,86.1,2,2,2,Potential
21765,921,1,86.72,2,2,2,Potential
18689,921,1,87.27,2,2,2,Potential
26885,921,1,635.35,2,2,3,Potential
28383,921,1,820.3,2,2,3,Potential
28486,921,1,857.84,2,2,3,Potential
28400,921,1,858.96,2,2,3,Potential
11513,921,1,954.66,2,2,3,Potential
17445,921,1,1911.62,2,3,3,Loyal
17463,921,1,1960.21,2,3,3,Loyal
25427,921,1,2644.33,2,3,3,Loyal
12306,921,2,82.84,2,3,2,Potential
14212,921,2,90.9,2,3,2,Potential
14839,921,2,172.66,2,3,2,Potential
11233,921,2,198.27,2,3,2,Potential
14406,921,2,2045.78,2,3,3,Loyal
14121,921,2,3668.27,2,4,4,Champion
13865,921,2,5009.54,2,4,4,Champion
11093,921,3,9038.9,2,4,4,Champion
17168,922,1,5.51,2,1,1,Lost
17578,922,1,8.04,2,1,1,Lost
28006,922,1,8.04,2,1,1,Lost
27465,922,1,13.19,2,1,1,Lost
20797,922,1,15.72,2,1,1,Lost
12967,922,1,24.29,2,1,1,Lost
22567,922,1,26.28,2,1,1,Lost
26080,922,1,27.61,2,1,1,Lost
26596,922,1,40.08,2,1,1,Lost
14487,922,1,44.18,2,1,1,Lost
15955,922,1,44.18,2,1,1,Lost
24130,922,1,53.01,2,1,1,Lost
21157,922,1,55.22,2,1,1,Lost
27466,922,1,74.0,2,2,2,Potential
29164,922,1,74.58,2,2,2,Potential
20398,922,1,76.21,2,2,2,Potential
24540,922,1,77.32,2,2,2,Potential
21790,922,1,82.28,2,2,2,Potential
24862,922,1,83.41,2,2,2,Potential
14835,922,1,89.46,2,2,2,Potential
25569,922,1,99.42,2,2,2,Potential
24687,922,1,101.2,2,2,2,Potential
23387,922,1,103.83,2,2,2,Potential
21136,922,1,118.16,2,2,2,Potential
16353,922,1,118.19,2,2,2,Potential
20307,922,1,132.58,2,2,2,Potential
16219,922,1,612.14,2,2,3,Potential
28315,922,1,615.41,2,2,3,Potential
26931,922,1,620.44,2,2,3,Potential
25411,922,1,1342.41,2,2,3,Potential
26948,922,1,1429.13,2,3,3,Loyal
13084,922,1,1987.85,2,3,3,Loyal
13473,922,1,2562.45,2,3,3,Loyal
25410,922,1,2634.4,2,3,3,Loyal
25407,922,1,2649.85,2,3,3,Loyal
25425,922,1,2694.06,2,3,3,Loyal
16728,922,1,2699.9,2,3,3,Loyal
20462,922,1,2776.11,2,3,3,Loyal
17227,922,2,92.79,2,3,2,Potential
20106,922,2,145.8,2,3,2,Potential
11700,922,2,152.45,2,3,2,Potential
27366,922,2,1461.89,2,3,3,Loyal
27353,922,2,1516.0,2,3,3,Loyal
27355,922,2,1528.71,2,3,3,Loyal
14494,922,2,1955.77,2,3,3,Loyal
14367,922,2,2033.11,2,3,3,Loyal
22573,922,2,3007.32,2,3,3,Loyal
26521,922,2,3118.0,2,3,3,Loyal
13085,922,2,3414.23,2,4,4,Champion
20712,922,2,3603.77,2,4,4,Champion
14115,922,2,3643.98,2,4,4,Champion
14855,922,2,4153.78,2,4,4,Champion
12839,922,2,4853.18,2,4,4,Champion
13897,922,2,4970.88,2,4,4,Champion
28580,922,2,5296.4,2,4,4,Champion
19620,922,2,5833.58,2,4,4,Champion
23486,922,2,5904.27,2,4,4,Champion
11799,922,2,6542.91,2,4,4,Champion
19968,922,2,6653.89,2,4,4,Champion
14976,922,3,7779.88,2,4,4,Champion
13581,922,3,9254.14,2,4,4,Champion
11243,922,4,7916.5,2,4,4,Champion
18099,923,1,5.51,2,1,1,Lost
28345,923,1,5.51,2,1,1,Lost
20802,923,1,6.94,2,1,1,Lost
20475,923,1,16.55,2,1,1,Lost
15654,923,1,27.61,2,1,1,Lost
17745,923,1,35.66,2,1,1,Lost
12419,923,1,38.67,2,1,1,Lost
17610,923,1,44.18,2,1,1,Lost
25884,923,1,44.18,2,1,1,Lost
18112,923,1,71.24,2,2,2,Potential
20132,923,1,77.32,2,2,2,Potential
23863,923,1,77.32,2,2,2,Potential
22264,923,1,99.42,2,2,2,Potential
20597,923,1,132.56,2,2,2,Potential
14176,923,1,134.33,2,2,2,Potential
22681,923,1,145.8,2,2,2,Potential
21830,923,1,596.69,2,2,2,Potential
22164,923,1,622.97,2,2,3,Potential
19708,923,1,624.31,2,2,3,Potential
19542,923,1,640.87,2,2,3,Potential
23155,923,1,672.9,2,2,3,Potential
22224,923,1,690.57,2,2,3,Potential
20193,923,1,1238.14,2,2,3,Potential
20321,923,1,1276.81,2,2,3,Potential
24026,923,1,1340.33,2,2,3,Potential
25392,923,1,1381.07,2,3,3,Loyal
17271,923,1,1907.21,2,3,3,Loyal
17149,923,1,1918.26,2,3,3,Loyal
13455,923,1,2596.66,2,3,3,Loyal
12449,923,1,2598.92,2,3,3,Loyal
25286,923,1,2644.33,2,3,3,Loyal
24498,923,1,2659.78,2,3,3,Loyal
25426,923,1,2673.06,2,3,3,Loyal
15798,923,2,109.35,2,3,2,Potential
13603,923,2,148.0,2,3,2,Potential
27499,923,2,1471.83,2,3,3,Loyal
27371,923,2,1492.58,2,3,3,Loyal
22575,923,2,3335.25,2,3,4,Loyal
14256,923,2,3693.36,2,4,4,Champion
15029,923,2,4228.17,2,4,4,Champion
12232,923,2,4835.92,2,4,4,Champion
12266,923,2,4863.55,2,4,4,Champion
17079,923,2,4881.61,2,4,4,Champion
13433,923,2,5009.54,2,4,4,Champion
16931,923,2,5268.34,2,4,4,Champion
23725,923,2,5335.06,2,4,4,Champion
13898,923,2,5343.0,2,4,4,Champion
19652,923,2,5872.25,2,4,4,Champion
11607,923,2,6534.13,2,4,4,Champion
11809,923,2,6551.8,2,4,4,Champion
11934,923,2,6624.17,2,4,4,Champion
19978,923,2,6696.85,2,4,4,Champion
12806,923,3,5476.43,2,4,4,Champion
11460,923,3,8991.96,2,4,4,Champion
14189,923,3,9190.64,2,4,4,Champion
12760,923,4,301.86,2,4,2,Loyal
21838,924,1,5.51,2,1,1,Lost
20177,924,1,6.94,2,1,1,Lost
23942,924,1,6.94,2,1,1,Lost
18445,924,1,23.75,2,1,1,Lost
24454,924,1,23.75,2,1,1,Lost
26857,924,1,23.75,2,1,1,Lost
14372,924,1,26.82,2,1,1,Lost
26253,924,1,37.55,2,1,1,Lost
22210,924,1,38.67,2,1,1,Lost
17759,924,1,41.18,2,1,1,Lost
15392,924,1,44.18,2,1,1,Lost
23536,924,1,44.18,2,1,1,Lost
28537,924,1,44.18,2,1,1,Lost
21580,924,1,49.63,2,1,1,Lost
27718,924,1,65.17,2,2,2,Potential
16463,924,1,66.2,2,2,2,Potential
27157,924,1,66.82,2,2,2,Potential
26124,924,1,71.79,2,2,2,Potential
13901,924,1,73.99,2,2,2,Potential
21519,924,1,77.32,2,2,2,Potential
22369,924,1,77.32,2,2,2,Potential
21977,924,1,82.85,2,2,2,Potential
15636,924,1,87.25,2,2,2,Potential
26868,924,1,596.69,2,2,2,Potential
23177,924,1,612.14,2,2,3,Potential
26934,924,1,612.14,2,2,3,Potential
26944,924,1,612.14,2,2,3,Potential
22216,924,1,623.75,2,2,3,Potential
26953,924,1,868.89,2,2,3,Potential
23938,924,1,1238.14,2,2,3,Potential
20044,924,1,1276.81,2,2,3,Potential
27761,924,1,1276.81,2,2,3,Potential
23930,924,1,1374.0,2,3,3,Loyal
16995,924,1,1918.26,2,3,3,Loyal
28755,924,1,2659.78,2,3,3,Loyal
25415,924,1,2688.51,2,3,3,Loyal
17251,924,2,136.98,2,3,2,Potential
16734,924,2,142.51,2,3,2,Potential
19399,924,2,167.33,2,3,2,Potential
15829,924,2,207.72,2,3,2,Potential
14558,924,2,1688.52,2,3,3,Loyal
20933,924,2,2783.46,2,3,3,Loyal
22576,924,2,3007.32,2,3,3,Loyal
17115,924,2,3323.86,2,3,4,Loyal
22412,924,2,3335.25,2,3,4,Loyal
14357,924,2,3688.17,2,4,4,Champion
14255,924,2,3734.8,2,4,4,Champion
14253,924,2,3751.36,2,4,4,Champion
12242,924,2,4363.61,2,4,4,Champion
29032,924,2,4850.5,2,4,4,Champion
12855,924,2,4877.85,2,4,4,Champion
13438,924,2,4974.22,2,4,4,Champion
13429,924,2,5068.67,2,4,4,Champion
17370,924,2,5240.73,2,4,4,Champion
16526,924,2,5257.86,2,4,4,Champion
13887,924,2,5263.49,2,4,4,Champion
12122,924,2,5319.51,2,4,4,Champion
19615,924,2,5833.58,2,4,4,Champion
11798,924,2,6578.34,2,4,4,Champion
17285,924,2,6732.99,2,4,4,Champion
14425,924,3,9207.19,2,4,4,Champion
17456,925,1,5.51,2,1,1,Lost
24881,925,1,5.51,2,1,1,Lost
15295,925,1,8.04,2,1,1,Lost
16284,925,1,8.04,2,1,1,Lost
18310,925,1,23.75,2,1,1,Lost
29387,925,1,23.75,2,1,1,Lost
22086,925,1,33.14,2,1,1,Lost
23691,925,1,33.14,2,1,1,Lost
14040,925,1,35.33,2,1,1,Lost
26105,925,1,44.44,2,1,1,Lost
12720,925,1,55.22,2,1,1,Lost
17791,925,1,71.79,2,2,2,Potential
22166,925,1,77.32,2,2,2,Potential
24500,925,1,79.1,2,2,2,Potential
22107,925,1,79.53,2,2,2,Potential
22018,925,1,85.05,2,2,2,Potential
19861,925,1,87.27,2,2,2,Potential
25810,925,1,126.48,2,2,2,Potential
13488,925,1,156.89,2,2,2,Potential
22638,925,1,606.62,2,2,2,Potential
23143,925,1,622.97,2,2,3,Potential
22423,925,1,645.29,2,2,3,Potential
26876,925,1,650.8,2,2,3,Potential
28421,925,1,857.84,2,2,3,Potential
20207,925,1,1253.59,2,2,3,Potential
19394,925,1,1276.81,2,2,3,Potential
20205,925,1,1308.83,2,2,3,Potential
20372,925,1,1308.83,2,2,3,Potential
21315,925,1,1314.35,2,2,3,Potential
17023,925,1,1918.26,2,3,3,Loyal
24198,925,1,2688.51,2,3,3,Loyal
24582,925,1,2725.28,2,3,3,Loyal
28876,925,1,2735.92,2,3,3,Loyal
16437,925,2,52.22,2,3,1,Potential
20829,925,2,2168.52,2,3,3,Loyal
21034,925,2,2800.04,2,3,3,Loyal
25992,925,2,3007.32,2,3,3,Loyal
26614,925,2,3084.55,2,3,3,Loyal
14382,925,2,3728.17,2,4,4,Champion
14289,925,2,3731.46,2,4,4,Champion
15014,925,2,4266.26,2,4,4,Champion
13443,925,2,5012.88,2,4,4,Champion
19616,925,2,5833.58,2,4,4,Champion
